DepMap_ID	Subtype	lineage_subtype	lineage_sub_subtype	model_id	gene_symbol
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	CDK12
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	CDK12
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	RNF43
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	CLTC
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	DOT1L
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	DNM2
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	ZNF93
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	KMT2B
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	POU2F2
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	ARHGAP35
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	BIRC6
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	MSH6
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	MSH6
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	MSH6
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	FBXO11
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	RANBP2
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	LRP1B
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	LRP1B
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	MAP2
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	CUL3
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	TOP1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	IFNAR1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	PATZ1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	MRTFA
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	EP300
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	PPARG
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	TGFBR2
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	PBRM1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	PTPN13
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	PPP3CA
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	FAT4
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	FBXW7
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	FAT1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	DROSHA
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	NIPBL
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	KDM3B
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	ZNF165
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	ARID1B
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	ARID1B
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	CUX1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	CUX1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	KMT2C
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	UBR5
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	CDKN2A
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	PTCH1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	TSC1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	ZRSR2
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	AMER1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	FOXO4
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	ATRX
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	ATRX
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	IRS4
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	SMARCA1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	ELF4
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	ZEB1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	SIX1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	FES
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	TP53
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	NF1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	SPOP
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	POLD1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	BIRC6
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	BIRC6
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	CUL3
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	DGCR8
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	MLH1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	PIK3CA
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	SDHA
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	PIK3R1
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	HLA-B
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	PMS2
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	PREX2
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	FAM135B
ACH-000978	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01045	KDM5C
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	NOTCH2
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	CREBBP
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	SUZ12
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	STK11
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	BAX
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	ACVR2A
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	PTPN13
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	TET2
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	FAT1
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	HOXA11
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	TRRAP
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	KMT2C
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	UBR5
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	XPA
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	RET
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	MARK2
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	FAT3
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	WIF1
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	RB1
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	CDH11
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	CDH1
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	TP53
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	TP53
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	PRKAR1A
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	MRTFA
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	MLH1
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	FBXW7
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	TERT
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	CDH10
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	TNFAIP3
ACH-000979	Adenocarcinoma	prostate_adenocarcinoma		SIDM00120	CDKN2A
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	CDKN1B
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	CDX2
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	SMAD4
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	AKT3
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	PTEN
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	BIRC3
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	BCL9L
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	KRAS
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	ARID2
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	RB1
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	MGA
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	TP53
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	TCF3
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	BIRC6
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	MSH6
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	CLTCL1
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	DGCR8
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	MYH9
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	EP300
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	PRKCD
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	MECOM
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	APC
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	UBR5
ACH-000980	Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma	NSCLC	NSCLC_large_cell	SIDM00651	STAG2
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	NRAS
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	PTPRC
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	NRP1
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	BRD7
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	TP53
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	MAP2K4
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	SMARCA4
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	CRTC1
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	PRKD2
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	MYH9
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	MLH1
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	ZBTB20
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	PIM1
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	PRDM1
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	NOTCH1
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	RPL22
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	FUBP1
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	RPL5
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	KMT2A
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	ETV6
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	KMT2D
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	NCOR2
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	NCOR2
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	NBEA
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	PALB2
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	CTCF
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	TP53
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	MSH6
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	RGPD3
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	ACVR2A
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	NFE2L2
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	NFE2L2
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	NIPBL
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	ESR1
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	NBN
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	CDKN2A
ACH-000981	Acute Lymphoblastic Leukemia (ALL), T-cell	ALL	t_cell	SIDM00946	PHF6
ACH-000982	Adenocarcinoma	colorectal_adenocarcinoma		SIDM00536	NA
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	SPEN
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	DDB2
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	MEN1
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	PARP4
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	CREBBP
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	STAT3
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	NPEPPS
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	CBLC
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	TMEM127
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	PIK3CA
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	IFNGR1
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	CUX1
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	KMT2C
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	RPL22
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	SPEN
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	BRCA2
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	ING1
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	CTCF
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	TP53
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	MSH6
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	SDHA
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	FBN2
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	FBN2
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	QKI
ACH-000983	Chronic Myelogenous Leukemia (CML), blast crisis	CML	blast_crisis	SIDM01004	KMT2C
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	BCORL1
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	BCOR
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	ARID1B
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	FLT4
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	FBN2
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	NIPBL
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	EP300
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	EP300
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	MCM3AP
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	PTPRT
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	ERBB4
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	MSH6
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	BAX
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	CIC
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	CIC
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	KMT2B
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	KMT2B
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	UBR5
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	KMT2C
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	KMT2C
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	CRTC1
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	AXIN2
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	PPM1D
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	WNK4
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	SUZ12
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	CTCF
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	FUS
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	MGA
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	HERC2
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	PIK3CA
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	ATR
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	PBRM1
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	MLH1
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	MLH1
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	NIN
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	NKX2-1
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	KMT2D
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	ARID2
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	ARHGEF12
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	PTEN
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	KAT6B
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	PTPN14
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	DAZAP1
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	ARID1A
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	EPHA2
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	EPHA2
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	SPEN
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	RPL22
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	DIS3
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	FOXO1
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	POLE
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	NCOR2
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	HNF1A
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	KMT2C
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	PTCH1
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	TRRAP
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	EGFR
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	RAC1
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	PMS2
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	CARD11
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	POLQ
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	FOXP1
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	PIK3CA
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	FANCD2
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	MLH1
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	SF3B1
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	NCOA1
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	CIC
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	ZNF208
ACH-000984	Endometrial Adenocarcinoma	endometrial_adenocarcinoma		SIDM01619	SMARCA4
